127.0.0.1 - - [17/May/2016:08:53:56 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:04 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:06 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:06 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:09 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:09 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:25 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:25 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1508
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:25 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:28 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:12:28 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/jsp/index.jsp HTTP/1.1" 200 6391
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:05 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:06 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:06 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:06 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:06 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:06 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:08 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:08 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:09 +0800] "GET /francisBlog/jsp/_article_detail.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:09 +0800] "GET /francisBlog/jsp/_comment.jsp HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:09 +0800] "POST /francisBlog/jsp/article_queryById.action HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:09 +0800] "GET /francisBlog/jsp/_article_reply.jsp HTTP/1.1" 200 3820
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:09 +0800] "POST /francisBlog/jsp/comments_queryByArticleId.action HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:11 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:12 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:14:12 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:33 +0800] "GET /francisBlog/jsp/index.jsp HTTP/1.1" 200 6391
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 200 32550
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:34 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/jsp/index.jsp HTTP/1.1" 200 6391
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:35 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:36 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:36 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:36 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:38 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:38 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:41 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:41 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:41 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:43 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:45 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:45 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:46 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:48 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:48 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:15:48 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
127.0.0.1 - - [17/May/2016:10:18:44 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/jsp/index.jsp HTTP/1.1" 200 6391
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:40 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:43 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:44 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:44 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:45 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:45 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:46 +0800] "GET /francisBlog/jsp/_article_new_reply.jsp HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:46 +0800] "POST /francisBlog/jsp/comments_queryByTime.action HTTP/1.1" 200 2621
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:48 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:51 +0800] "GET /francisBlog/jsp/1 HTTP/1.1" 404 6391
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:51 +0800] "GET /francisBlog/jsp/_category.jsp HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:51 +0800] "GET /francisBlog/jsp/_article_list.jsp HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:51 +0800] "POST /francisBlog/jsp/articleType_query.action HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:51 +0800] "POST /francisBlog/jsp/article_query.action HTTP/1.1" 200 1464
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:52 +0800] "POST /francisBlog/jsp/article_querySize.action HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:55 +0800] "GET /francisBlog/jsp/_article_detail.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:55 +0800] "GET /francisBlog/jsp/_comment.jsp HTTP/1.1" 200 1768
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:55 +0800] "POST /francisBlog/jsp/article_queryById.action HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:55 +0800] "GET /francisBlog/jsp/_article_reply.jsp HTTP/1.1" 200 3820
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:55 +0800] "POST /francisBlog/jsp/comments_queryByArticleId.action HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:56 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [17/May/2016:10:21:59 +0800] "POST /francisBlog/jsp/user_queryByName.action HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:01 +0800] "GET /francisBlog/jsp/login.jsp HTTP/1.1" 200 3748
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:05 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:08 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:15 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 25
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:51 +0800] "GET /francisBlog/jsp/login.jsp HTTP/1.1" 200 3748
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:52 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:53 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:53 +0800] "GET /francisBlog/img/dwddxqtxw.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:22:56 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 25
127.0.0.1 - - [17/May/2016:10:25:19 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/jsp/login.jsp HTTP/1.1" 200 3748
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/scripts/simditor.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/img/dwddxqtxw.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:20 +0800] "GET /francisBlog/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "POST /francisBlog/jsp/user_login.action HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/jsp/login.jsp HTTP/1.1" 200 3750
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/css/fsblog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/simditor/styles/simditor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/simditor/styles/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/simditor/scripts/module.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/js/fsblog.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/simditor/scripts/uploader.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2016:10:25:26 +0800] "GET /francisBlog/util/simditor/scripts/hotkeys.js HTTP/1.1" 304 -
